2318412365653, 0.9826813, 0.024612427, -0.11668396
2318462261894, 0.9450989, 0.19258118, -0.23121643
2318512219169, 0.9423523, 0.56336975, -0.2550354
2318562145927, 0.3605194, 0.5340576, -0.22174072
2318612072685, 0.24780273, 0.3688202, -0.12553406
2318661968925, 0.5929413, 0.032852173, -0.14569092
2318711895683, 0.24047852, 0.6213989, -0.1136322
2318761822441, 0.060272217, 0.37187195, -0.014663696
2318802899101, 0.30033875, 0.62690735, 0.060134888
2318849255302, 0.53948975, 0.51420593, 0.01953125
2318900952079, 0.5404053, 0.1846466, 0.04272461
2318949047782, 0.6598358, 0.14492798, 0.13160706
2318999035575, 0.82232666, 0.271698, 0.200943
2319048931816, 0.9597626, 0.4668579, 0.22079468
2319098828056, 0.6253052, 0.19807434, 0.13313293
2319148724296, 0.6848755, 0.3260498, 0.12062073
2319198681571, 0.5058899, 0.16142273, 0.10168457
2319248638847, 0.48207092, 0.21029663, 0.097091675
2319298504569, 0.4447937, 0.45310974, 0.0796814
2319348461845, 0.2627716, 0.37461853, 0.01676941
2319398419120, 0.28323364, 0.1898346, 0.026535034
2319448315360, 0.18092346, 0.08354187, 0.020431519
2319498242118, 0.054763794, 0.14523315, 0.03387451
2319548168876, 0.13815308, 0.31414795, 0.079071045
2319598126151, 0.13082886, 0.19685364, 0.09373474
2319647991874, 0.11677551, 0.06552124, 0.089157104
2319697949150, 0.24414063, 0.07865906, 0.12214661
2319746472099, 0.28445435, 0.08935547, 0.15359497
2319797802665, 0.20199585, -0.057540894, 0.11450195
2319847180107, 0.465271, -0.066085815, 0.14962769
2319897625663, 0.28018188, 0.016677856, 0.06716919
2319947643974, 0.3403473, 0.1663208, 0.041503906
2319997540214, 0.2172699, 0.2594757, -0.0048980713
2320047466972, 0.2887268, 0.34284973, 0.036010742
2320097363212, 0.46557617, 0.34866333, 0.058914185
2320147320487, 0.4176178, 0.22434998, 0.018920898
2320197247245, 0.16381836, 0.16325378, -0.094680786
2320247174003, 0.39837646, 0.14614868, -0.03451538
2320297100761, 0.34646606, -0.037078857, 0.013412476
2320347027519, 0.12471008, -0.050216675, -0.03390503
2320396954276, 0.103027344, 0.13943481, -0.028396606
2320446881034, 0.14854431, 0.15348816, -0.013748169
2320496777275, 0.19221497, 0.17883301, -0.0061187744
2320546704032, 0.3070526, 0.16937256, 0.011276245
2320596630790, 0.3598938, 0.192276, 0.033569336
2320646557548, 0.32659912, 0.18249512, 0.011581421
2320696484306, 0.48849487, 0.13241577, 0.043029785
2320746441581, 0.2627716, 0.020019531, -0.0143585205
2320796337821, 0.31195068, -0.030654907, -0.0021514893
2320846264579, 0.27957153, -0.0013427734, 0.0024414063
2320894543388, 0.24993896, 0.12753296, 0.03692627
2320946209648, 0.21910095, 0.22496033, 0.040283203
2320995251396, 0.20535278, 0.12631226, 0.042419434
2321046002128, 0.13998413, -0.010803223, 0.033569336
2321095898368, 0.02545166, -0.053878784, 0.0064086914
2321145825126, 0.083480835, -0.037994385, 0.06289673
2321195782401, -0.044189453, -0.09724426, 0.06350708
2321245678642, -0.48550415, -0.47903442, 0.005493164
2321295605400, -0.34440613, -0.28630066, 0.049743652
2321345532157, -0.73657227, -0.36419678, 0.03265381
2321395428398, -0.59698486, -0.25331116, 0.06869507
2321445385673, -0.45161438, 0.034988403, 0.09892273
2321495312431, -0.8251343, -0.5126343, 0.055862427
2321545239189, -0.408844, -0.26890564, 0.109313965
2321595196464, -0.19473267, 0.32759094, 0.12121582
2321645123222, -0.43144226, 0.25520325, 0.025634766
2321695080497, -0.12754822, 0.020339966, 0.10166931
2321744922448, -0.542923, -0.03829956, 0.050979614
2321794849206, -0.48764038, -0.10731506, 0.046707153
2321844775963, -0.6174469, -0.07098389, 0.022583008
2321894702721, -0.73657227, -0.33914185, -0.021072388
2321944690514, -0.87524414, -0.38832092, -0.05619812
2321994586754, -0.73657227, -0.012039185, -0.017410278
2322042621422, -0.7103119, -0.052337646, -0.07727051
2332142216201, 0.5263519, 0.35324097, 0.13313293
2332192112441, 0.44023132, 0.3199463, 0.107177734
2332242039199, 0.86538696, 0.117752075, 0.1126709
2332291965957, 0.4933777, -0.08868408, -0.008865356
2332341892715, 0.79330444, 0.16294861, 0.011581421
2332391819472, 1.2905426, 0.6562195, 0.05189514
2332441746230, 1.1390533, 0.5700989, 9.1552734E-4
2332491672988, 1.0138245, 0.59635925, -0.051315308
2332541599746, 0.74198914, 0.026123047, 0.12794495
2332591557021, 0.58132935, -0.13450623, 0.10626221
2332641453261, 0.30340576, -0.22154236, 0.1309967
2332691380019, -1.3749237, -0.6851959, -0.09805298
2332741337295, -1.8181, -0.9493866, -0.12797546
2332791264052, -1.8504791, -0.76704407, -0.10110474
2332841190810, -1.4173889, -0.28660583, -0.026885986
2332891087050, -1.0627747, -0.15557861, 0.06562805
2332939243789, -1.2206879, -0.78079224, -0.007949829
2332990971084, 0.4725952, -0.06732178, -0.028411865
2333039951797, 1.9279785, 1.3217621, 0.15544128
2333090824599, 1.9860077, 1.1067352, 0.38023376
2333140629287, 1.4041595, 0.39508057, 0.048843384
2333190647597, 1.696167, 0.86209106, 0.13986206
2333240574355, 1.0400848, 0.53466797, 0.11419678
2333290470595, 0.87882996, 0.64279175, 0.08029175
2333340458388, 0.21511841, 0.36270142, -0.0048980713
2333390385146, -0.16847229, 0.13485718, -0.07086182
2333440281386, -0.47236633, -0.2355957, -0.06781006
2333490238662, -0.57225037, -0.2230835, -0.07727051
2333540165420, -1.0853729, -0.5113983, -0.1459961
2333590092177, -1.134552, -0.48544312, 0.0061035156
2333639988418, -1.5652161, -0.57554626, -0.14569092
2333689884658, -1.2619171, -0.36175537, -0.07086182
